study,case,eta,seed,arm,selection,tau,status,censored,failure_step,failure_message,E2_at_selection,E2_tikhonov_projected,E2_tikhonov_raw,coarse_winner_z,delta_nom,delta_real,evaluations,lambda_selected,residual_at_selection,selection_label,target_residual,z_selected
lambda_noise,B,0.005,16,P,residual,1.2,completed,False,,,0.01430220074752264,0.014076198433915684,0.01430220074752264,nan,0.012067102572068698,0.010934342887236893,73,0.00797551710091684,0.014480522931028575,morozov,0.014480523086482436,-2.0982411494250925
lambda_noise,B,0.005,16,P,residual,1.0,completed,False,,,0.010913961170045677,0.010904250024383241,0.010913961170045677,nan,0.012067102572068698,0.010934342887236893,73,0.004861247979867858,0.012067102499425622,morozov,0.012067102572068698,-2.3132522243191405
lambda_noise,B,0.005,17,R,oracle_continuous,none,completed,False,,,0.011099576835869918,0.010139917104582081,0.011099576835869918,-2.375,0.012053502310994703,0.012139895395834594,76,0.005035150412885855,0.013524557203123573,oracle_continuous,nan,-2.2979875514240407
lambda_noise,B,0.005,17,R,residual,1.2,completed,False,,,0.011592830510288766,0.010901628567866624,0.011592830510288766,nan,0.012053502310994703,0.012139895395834594,72,0.006447535271816551,0.01446420090963911,morozov,0.014464202773193643,-2.1906062733368423
lambda_noise,B,0.005,17,R,residual,1.0,completed,False,,,0.016556582502658193,0.012777762781547646,0.016556582502658193,nan,0.012053502310994703,0.012139895395834594,73,0.0016441418003764127,0.012053502260711802,morozov,0.012053502310994703,-2.784060729092022
lambda_noise,B,0.005,17,P,oracle_continuous,none,completed,False,,,0.011104150231221752,0.010461721417623953,0.011104150231221752,-2.375,0.012053633180777507,0.011048188011658031,76,0.004735869581280524,0.01211556316585432,oracle_continuous,nan,-2.3246002659367604
lambda_noise,B,0.005,17,P,residual,1.2,completed,False,,,0.012946827776876921,0.012642595095134827,0.012946827776876921,nan,0.012053633180777507,0.011048188011658031,73,0.007818441747273613,0.014464359720753814,morozov,0.014464359816933007,-2.1068797952770844
lambda_noise,B,0.005,17,P,residual,1.0,completed,False,,,0.011106776039443433,0.010436689124723513,0.011106776039443433,nan,0.012053633180777507,0.011048188011658031,73,0.004638147706482642,0.012053633162512668,morozov,0.012053633180777507,-2.33365542493285
lambda_noise,B,0.005,18,R,oracle_continuous,none,completed,False,,,0.008808923784191526,0.007895591916523205,0.008808923784191526,-2.546875,0.012062859012289248,0.011683674240214627,76,0.002825261872192138,0.011962973992043876,oracle_continuous,nan,-2.5489412914278797
lambda_noise,B,0.005,18,R,residual,1.2,completed,False,,,0.012506767941633601,0.011927549233998828,0.012506767941633601,nan,0.012062859012289248,0.011683674240214627,73,0.007007972030857628,0.014475430782738866,morozov,0.014475430814747097,-2.1544076401259966
lambda_noise,B,0.005,18,R,residual,1.0,completed,False,,,0.0088354533152598,0.007981930697272875,0.0088354533152598,nan,0.012062859012289248,0.011683674240214627,73,0.0030731694280314095,0.012062859004542317,morozov,0.012062859012289248,-2.512413495835143
lambda_noise,B,0.005,18,P,oracle_continuous,none,completed,False,,,0.007990291350537426,0.008003047369227993,0.007990291350537426,-2.546875,0.012062965958525752,0.010772496894263532,75,0.0025887634350410475,0.01071253291513823,oracle_continuous,nan,-2.5869076342118467
lambda_noise,B,0.005,18,P,residual,1.2,completed,False,,,0.013774544436537467,0.013602320667540998,0.013774544436537467,nan,0.012062965958525752,0.010772496894263532,73,0.00810151502783859,0.01447555905066983,morozov,0.014475559150230901,-2.091433758071405
lambda_noise,B,0.005,18,P,residual,1.0,completed,False,,,0.009841931094050566,0.009903930084641292,0.009841931094050566,nan,0.012062965958525752,0.010772496894263532,73,0.005060270481278162,0.012062965833878725,morozov,0.012062965958525752,-2.295826268656832
lambda_noise,B,0.005,19,R,oracle_continuous,none,completed,False,,,0.013085910703054322,0.012584747481491429,0.013085910703054322,-2.375,0.012055441821905,0.012381314384917503,76,0.00475175431730547,0.013657312686113207,oracle_continuous,nan,-2.3231460220245137
lambda_noise,B,0.005,19,R,residual,1.2,completed,False,,,0.013507672445699899,0.013119527427853757,0.013507672445699899,nan,0.012055441821905,0.012381314384917503,72,0.006054456457415848,0.014466530698490436,morozov,0.014466530186286,-2.217924839827414
lambda_noise,B,0.005,19,R,residual,1.0,completed,True,,,434.7378125600417,5.069220900859436,434.7378125600417,nan,0.012055441821905,0.012381314384917503,66,1e-12,0.012060623622003396,endpoint,0.012055441821905,-12.0
lambda_noise,B,0.005,19,P,oracle_continuous,none,completed,False,,,0.01298482650754209,0.012661915837923228,0.01298482650754209,-2.375,0.012055583897492811,0.01122601846935775,76,0.0045270357431993246,0.012274558991342123,oracle_continuous,nan,-2.3441860765202214
lambda_noise,B,0.005,19,P,residual,1.2,completed,False,,,0.014786320935061006,0.014610098924034571,0.014786320935061006,nan,0.012055583897492811,0.01122601846935775,73,0.007548069418161404,0.01446670057775191,morozov,0.014466700676991372,-2.122164114364842
lambda_noise,B,0.005,19,P,residual,1.0,completed,False,,,0.013028383107567702,0.012626684447383405,0.013028383107567702,nan,0.012055583897492811,0.01122601846935775,72,0.004150437927311375,0.012055583917592257,morozov,0.012055583897492811,-2.381906076931118
lambda_noise,B,0.005,20,R,oracle_continuous,none,completed,False,,,0.013760812406939884,0.012786051953539782,0.013760812406939884,-2.375,0.012067677955348641,0.012873709068928681,76,0.004071303616584257,0.013572356226708276,oracle_continuous,nan,-2.3902665089960964
lambda_noise,B,0.005,20,R,residual,1.2,completed,False,,,0.014348875992525302,0.013531424854832748,0.014348875992525302,nan,0.012067677955348641,0.012873709068928681,73,0.005683022851744172,0.014481213510158122,morozov,0.014481213546418369,-2.2454205976300115
lambda_noise,B,0.005,20,R,residual,1.0,completed,True,,,606.1869135741106,4.606209011782437,606.1869135741106,nan,0.012067677955348641,0.012873709068928681,66,1e-12,0.012207133051395968,endpoint,0.012067677955348641,-12.0
lambda_noise,B,0.005,20,P,oracle_continuous,none,completed,False,,,0.012582514080196235,0.012434094261735574,0.012582514080196235,-2.375,0.012067837937309,0.011597490472784579,76,0.003593297511239084,0.012031023363311985,oracle_continuous,nan,-2.444506823390856
lambda_noise,B,0.005,20,P,residual,1.2,completed,False,,,0.015171234360933195,0.014952898162784108,0.015171234360933195,nan,0.012067837937309,0.011597490472784579,73,0.007296437867721381,0.014481405450982615,morozov,0.014481405524770799,-2.136889111380693
lambda_noise,B,0.005,20,P,residual,1.0,completed,False,,,0.012584198712078628,0.01244475937920208,0.012584198712078628,nan,0.012067837937309,0.011597490472784579,73,0.0036679465728209843,0.012067837800414486,morozov,0.012067837937309,-2.435576998873886
lambda_noise,B,0.005,21,R,oracle_continuous,none,completed,False,,,0.014275084831198414,0.013240773270397996,0.014275084831198414,-2.375,0.012062372407509096,0.012046469719594464,76,0.005081420441223642,0.013486587656885169,oracle_continuous,nan,-2.294014869693299
lambda_noise,B,0.005,21,R,residual,1.2,completed,False,,,0.014790936127467723,0.01395454690821466,0.014790936127467723,nan,0.012062372407509096,0.012046469719594464,73,0.006552919166520429,0.01447484688824509,morozov,0.014474846889010915,-2.1835651892467687
lambda_noise,B,0.005,21,R,residual,1.0,completed,False,,,0.019612699475417862,0.016195803383080555,0.019612699475417862,nan,0.012062372407509096,0.012046469719594464,72,0.001977392495061964,0.01206237247123461,morozov,0.012062372407509096,-2.7039071184854104
lambda_noise,B,0.005,21,P,oracle_continuous,none,completed,False,,,0.013171463583149025,0.01290149449532898,0.013171463583149025,-2.375,0.012062534877036209,0.010727900173453079,76,0.004314838000958887,0.011703303572297909,oracle_continuous,nan,-2.3650355050728376
lambda_noise,B,0.005,21,P,residual,1.2,completed,False,,,0.015605583694173256,0.015299268859518574,0.015605583694173256,nan,0.012062534877036209,0.010727900173453079,73,0.007988849064243025,0.014475041705226009,morozov,0.01447504185244345,-2.09751578402172
lambda_noise,B,0.005,21,P,residual,1.0,completed,False,,,0.013259156283943098,0.013040219729524833,0.013259156283943098,nan,0.012062534877036209,0.010727900173453079,73,0.00488574464661304,0.012062534800510616,morozov,0.012062534877036209,-2.3110692351654674
lambda_noise,B,0.005,22,R,oracle_continuous,none,completed,False,,,0.012433719300180035,0.01092951668245792,0.012433719300180035,-2.375,0.012061074237300691,0.01285212015026104,76,0.004494359341128968,0.013951138731025652,oracle_continuous,nan,-2.347332207032494
lambda_noise,B,0.005,22,R,residual,1.2,completed,False,,,0.012671049212656675,0.01142526727455378,0.012671049212656675,nan,0.012061074237300691,0.01285212015026104,73,0.005416882438239075,0.014473288883674572,morozov,0.014473289084760829,-2.2662505897364236
lambda_noise,B,0.005,22,R,residual,1.0,completed,True,,,492.10805516742414,4.631415765693781,492.10805516742414,nan,0.012061074237300691,0.01285212015026104,66,1e-12,0.012521975864023134,endpoint,0.012061074237300691,-12.0
lambda_noise,B,0.005,22,P,oracle_continuous,none,completed,False,,,0.01114381976685566,0.01065707324648755,0.01114381976685566,-2.375,0.012061270455259487,0.011232329857675265,76,0.0037907759842703294,0.011919317944164282,oracle_continuous,nan,-2.421271879427387
lambda_noise,B,0.005,22,P,residual,1.2,completed,False,,,0.01395833680732583,0.013582084075604193,0.01395833680732583,nan,0.012061270455259487,0.011232329857675265,73,0.0075003100815521535,0.01447352444919285,morozov,0.014473524546311383,-2.1249207814185302
lambda_noise,B,0.005,22,P,residual,1.0,completed,False,,,0.011166732330487152,0.01073101211255795,0.011166732330487152,nan,0.012061270455259487,0.011232329857675265,72,0.004056388789486936,0.012061271055093779,morozov,0.012061270455259487,-2.391860426200173
lambda_noise,B,0.005,23,R,oracle_continuous,none,completed,False,,,0.011469367210433186,0.011086989149769097,0.011469367210433186,-2.546875,0.012050893069153957,0.012400247771289381,76,0.00259279784959558,0.012591839637680515,oracle_continuous,nan,-2.586231342169136
lambda_noise,B,0.005,23,R,residual,1.2,completed,False,,,0.013890972886512178,0.013622262551591999,0.013890972886512178,nan,0.012050893069153957,0.012400247771289381,72,0.006171212106231118,0.014461071705941108,morozov,0.014461071682984748,-2.209629526510148
lambda_noise,B,0.005,23,R,residual,1.0,completed,False,,,41.44566095220801,3.704631261576005,41.44566095220801,nan,0.012050893069153957,0.012400247771289381,72,5.798349068666191e-11,0.01205089306915091,morozov,0.012050893069153957,-10.236695643063081
lambda_noise,B,0.005,23,P,oracle_continuous,none,completed,False,,,0.01088624031304141,0.010822755591681808,0.01088624031304141,-2.71875,0.012051030948193443,0.011246799923519029,76,0.002215247232827092,0.011042598016130705,oracle_continuous,nan,-2.654577797269035
lambda_noise,B,0.005,23,P,residual,1.2,completed,False,,,0.015525749796527804,0.015454713639112808,0.015525749796527804,nan,0.012051030948193443,0.011246799923519029,73,0.0076993978254032095,0.01446123703061847,morozov,0.014461237137832131,-2.1135432399354563
lambda_noise,B,0.005,23,P,residual,1.0,completed,False,,,0.011991673132884744,0.01207111863853923,0.011991673132884744,nan,0.012051030948193443,0.011246799923519029,73,0.0043876250376207,0.012051030947740632,morozov,0.012051030948193443,-2.357770493916448
lambda_noise,B,0.005,24,R,oracle_continuous,none,completed,False,,,0.00983833404134717,0.008570103270378594,0.00983833404134717,-2.375,0.012053408103592053,0.011949231715962934,76,0.0035562246086735957,0.012619235589781936,oracle_continuous,nan,-2.4490108170980593
lambda_noise,B,0.005,24,R,residual,1.2,completed,False,,,0.012067570289260962,0.011436915303184437,0.012067570289260962,nan,0.012053408103592053,0.011949231715962934,73,0.006600538874814576,0.01446408972277247,morozov,0.014464089724310463,-2.180420606760418
lambda_noise,B,0.005,24,R,residual,1.0,completed,False,,,0.011170004890052727,0.00892977962000078,0.011170004890052727,nan,0.012053408103592053,0.011949231715962934,73,0.0020495227762994373,0.012053408101272929,morozov,0.012053408103592053,-2.688347251016081
lambda_noise,B,0.005,24,P,oracle_continuous,none,completed,False,,,0.007231629009581819,0.00733484567677406,0.007231629009581819,-2.546875,0.012053552148810844,0.010809187582616423,76,0.0027200409951485694,0.010985909724548045,oracle_continuous,nan,-2.565424550439095
lambda_noise,B,0.005,24,P,residual,1.2,completed,False,,,0.012940296622427537,0.012928031328498771,0.012940296622427537,nan,0.012053552148810844,0.010809187582616423,73,0.007902549648768254,0.014464262383153936,morozov,0.014464262578573013,-2.102232766969768
lambda_noise,B,0.005,24,P,residual,1.0,completed,False,,,0.008685845468137342,0.008887578800222999,0.008685845468137342,nan,0.012053552148810844,0.010809187582616423,73,0.004743838401645859,0.01205355210785673,morozov,0.012053552148810844,-2.323870113587477
lambda_noise,B,0.01,0,R,oracle_continuous,none,completed,False,,,0.017864245242272727,0.014645796477825794,0.017864245242272727,-2.203125,0.024138069400420792,0.02530555310884598,76,0.006715080040951273,0.026298786012671386,oracle_continuous,nan,-2.1729488063554605
lambda_noise,B,0.01,0,R,residual,1.2,completed,False,,,0.021300731588951762,0.01900105453869126,0.021300731588951762,nan,0.024138069400420792,0.02530555310884598,73,0.011748856301143517,0.02896568275415943,morozov,0.028965683280504948,-1.9300044079690462
lambda_noise,B,0.01,0,R,residual,1.0,completed,True,,,977.590478181557,6.713592160107102,977.590478181557,nan,0.024138069400420792,0.02530555310884598,66,1e-12,0.024185611554444056,endpoint,0.024138069400420792,-12.0
lambda_noise,B,0.01,0,P,oracle_continuous,none,completed,False,,,0.013761998192631835,0.01337880886232287,0.013761998192631835,-2.375,0.024139562897821695,0.022338824247311328,76,0.00480553333309718,0.022402897428816262,oracle_continuous,nan,-2.3182584059626596
lambda_noise,B,0.01,0,P,residual,1.2,completed,False,,,0.025153382993363935,0.024305604804265454,0.025153382993363935,nan,0.024139562897821695,0.022338824247311328,73,0.015442459956381565,0.02896747543616309,morozov,0.028967475477386033,-1.8112835161515164
lambda_noise,B,0.01,0,P,residual,1.0,completed,False,,,0.01632284578675195,0.016049567391344784,0.01632284578675195,nan,0.024139562897821695,0.022338824247311328,73,0.008568403351602681,0.024139562872120757,morozov,0.024139562897821695,-2.067100097585612
lambda_noise,B,0.01,1,R,oracle_continuous,none,completed,False,,,0.015264877554901994,0.01481644455934878,0.015264877554901994,-2.203125,0.024129880112760693,0.023496281809270655,75,0.005688551935552999,0.0243339369394565,oracle_continuous,nan,-2.244998272521608
lambda_noise,B,0.01,1,R,residual,1.2,completed,False,,,0.022864531769239412,0.021696301615646358,0.022864531769239412,nan,0.024129880112760693,0.023496281809270655,72,0.01373966907167218,0.028955856136529276,morozov,0.02895585613531283,-1.8620237273985543
lambda_noise,B,0.01,1,R,residual,1.0,completed,False,,,0.015349933983849547,0.014918480130630343,0.015349933983849547,nan,0.024129880112760693,0.023496281809270655,73,0.005128742802906914,0.024129879953992846,morozov,0.024129880112760693,-2.2899890794639792
lambda_noise,B,0.01,1,P,oracle_continuous,none,completed,False,,,0.015846710059315344,0.01609045491799505,0.015846710059315344,-2.203125,0.024131122936843028,0.02076246449847044,76,0.005791040420338672,0.021306231498722312,oracle_continuous,nan,-2.2372434037648166
lambda_noise,B,0.01,1,P,residual,1.2,completed,False,,,0.02711578860419605,0.02658893728892151,0.02711578860419605,nan,0.024131122936843028,0.02076246449847044,73,0.016745677029842674,0.028957347400358907,morozov,0.028957347524211634,-1.7760972891882627
lambda_noise,B,0.01,1,P,residual,1.0,completed,False,,,0.01934457049124089,0.01933733041949414,0.01934457049124089,nan,0.024131122936843028,0.02076246449847044,73,0.01068070458858498,0.024131122831807808,morozov,0.024131122936843028,-1.9714000966669079
lambda_noise,B,0.01,2,R,oracle_continuous,none,completed,False,,,0.025329101483758557,0.024052726850778607,0.025329101483758557,-2.03125,0.02410091560883973,0.024071021705000657,76,0.008268517446862559,0.02575728868748098,oracle_continuous,nan,-2.082572352885911
lambda_noise,B,0.01,2,R,residual,1.2,completed,False,,,0.028207756547400806,0.027565453806878207,0.028207756547400806,nan,0.02410091560883973,0.024071021705000657,72,0.013380556329305826,0.028921099522949172,morozov,0.028921098730607674,-1.873525829339138
lambda_noise,B,0.01,2,R,residual,1.0,completed,False,,,0.0297653849201126,0.026450275245028146,0.0297653849201126,nan,0.02410091560883973,0.024071021705000657,72,0.004250472613028065,0.02410091559043253,morozov,0.02410091560883973,-2.371562777757073
lambda_noise,B,0.01,2,P,oracle_continuous,none,completed,False,,,0.021993564562636105,0.022300487960893116,0.021993564562636105,-2.203125,0.024102088233211697,0.021649774491344705,76,0.006774873535112856,0.02222368147255514,oracle_continuous,nan,-2.169098807245476
lambda_noise,B,0.01,2,P,residual,1.2,completed,False,,,0.030417282691214978,0.030494615687502113,0.030417282691214978,nan,0.024102088233211697,0.021649774491344705,73,0.016357387904220987,0.02892250576711308,morozov,0.028922505879854035,-1.786286047202308
lambda_noise,B,0.01,2,P,residual,1.0,completed,False,,,0.023592546427655892,0.024017753560161018,0.023592546427655892,nan,0.024102088233211697,0.021649774491344705,73,0.01004234007021451,0.024102088220591292,morozov,0.024102088233211697,-1.9981650759195566
lambda_noise,B,0.01,3,R,oracle_continuous,none,completed,False,,,0.019575757204740078,0.019120603475362683,0.019575757204740078,-2.203125,0.024133370059549002,0.02346994978647017,76,0.007210196995832336,0.024926515029118603,oracle_continuous,nan,-2.142052869395109
lambda_noise,B,0.01,3,R,residual,1.2,completed,False,,,0.024743019311702245,0.023965541006431924,0.024743019311702245,nan,0.024133370059549002,0.02346994978647017,71,0.013802898212457905,0.028960049325700832,morozov,0.0289600440714588,-1.8600297146476397
lambda_noise,B,0.01,3,R,residual,1.0,completed,False,,,0.020559627750212507,0.019887192604144194,0.020559627750212507,nan,0.024133370059549002,0.02346994978647017,73,0.005303281679080602,0.02413336992032666,morozov,0.024133370059549002,-2.2754553051044155
lambda_noise,B,0.01,3,P,oracle_continuous,none,completed,False,,,0.018709989800415373,0.018894837980819333,0.018709989800415373,-2.203125,0.02413415704006759,0.021782022129243874,76,0.006780524765620311,0.022658092949089353,oracle_continuous,nan,-2.168736693449468
lambda_noise,B,0.01,3,P,residual,1.2,completed,False,,,0.027323848972967503,0.02693178796049077,0.027323848972967503,nan,0.02413415704006759,0.021782022129243874,73,0.015967934828586303,0.02896098836384361,morozov,0.028960988448081107,-1.7967512485794437
lambda_noise,B,0.01,3,P,residual,1.0,completed,False,,,0.019953179760257674,0.020063045822922305,0.019953179760257674,nan,0.02413415704006759,0.021782022129243874,72,0.009446985822900614,0.024134156613966107,morozov,0.02413415704006759,-2.0247067363893905
lambda_noise,B,0.01,4,R,oracle_continuous,none,completed,False,,,0.018051423275779733,0.016518341862466902,0.018051423275779733,-2.203125,0.02414515135818792,0.023159749854891318,76,0.006358292306524057,0.024240710860519044,oracle_continuous,nan,-2.1966595103639417
lambda_noise,B,0.01,4,R,residual,1.2,completed,False,,,0.024321517312055743,0.0224623298963981,0.024321517312055743,nan,0.02414515135818792,0.023159749854891318,72,0.014163443289318029,0.028974179538325585,morozov,0.028974181629825502,-1.8488311520303333
lambda_noise,B,0.01,4,R,residual,1.0,completed,False,,,0.01806202473764015,0.01651627619267245,0.01806202473764015,nan,0.02414515135818792,0.023159749854891318,72,0.00613013034330235,0.02414515144342786,morozov,0.02414515135818792,-2.212530291097385
lambda_noise,B,0.01,4,P,oracle_continuous,none,completed,False,,,0.01759326124997087,0.017087810478510924,0.01759326124997087,-2.203125,0.024146428165257784,0.020111621879187403,76,0.006114277633011708,0.020827072679134067,oracle_continuous,nan,-2.2136548450100846
lambda_noise,B,0.01,4,P,residual,1.2,completed,False,,,0.028192016850820265,0.027184630642102022,0.028192016850820265,nan,0.024146428165257784,0.020111621879187403,73,0.017269519719235862,0.028975713683995784,morozov,0.02897571379830934,-1.762719740381936
lambda_noise,B,0.01,4,P,residual,1.0,completed,False,,,0.02118084437525721,0.02068108824659136,0.02118084437525721,nan,0.024146428165257784,0.020111621879187403,73,0.011461747583501533,0.024146427958930083,morozov,0.024146428165257784,-1.940749160029334
lambda_noise,B,0.01,5,R,oracle_continuous,none,completed,False,,,0.014783261746378387,0.01412011562166084,0.014783261746378387,-2.203125,0.024087790643545697,0.024533294986347855,76,0.006124636035945259,0.025429983857869234,oracle_continuous,nan,-2.212919714682152
lambda_noise,B,0.01,5,R,residual,1.2,completed,False,,,0.020336790412811463,0.019611745702793434,0.020336790412811463,nan,0.024087790643545697,0.024533294986347855,73,0.01253721697222188,0.02890534871033583,morozov,0.028905348772254834,-1.9017988580624274
lambda_noise,B,0.01,5,R,residual,1.0,completed,False,,,0.12667692989173843,0.11670192806419874,0.12667692989173843,nan,0.024087790643545697,0.024533294986347855,72,4.482437466598621e-05,0.02408779064356149,morozov,0.024087790643545697,-4.348485760460836
lambda_noise,B,0.01,5,P,oracle_continuous,none,completed,False,,,0.013600912400402579,0.014065358794165582,0.013600912400402579,-2.203125,0.0240890095256717,0.021947323710536523,76,0.005608061798456705,0.022350303314625054,oracle_continuous,nan,-2.2511872092744825
lambda_noise,B,0.01,5,P,residual,1.2,completed,False,,,0.024403571472559282,0.024241809108648597,0.024403571472559282,nan,0.0240890095256717,0.021947323710536523,73,0.01571093981635221,0.02890681136806929,morozov,0.028906811430806038,-1.8037978350206438
lambda_noise,B,0.01,5,P,residual,1.0,completed,False,,,0.015860877186902662,0.01624076134002243,0.015860877186902662,nan,0.0240890095256717,0.021947323710536523,72,0.009051312345000263,0.024089009875654408,morozov,0.0240890095256717,-2.043288448101756
lambda_noise,B,0.01,6,R,oracle_continuous,none,completed,False,,,0.01894243925169236,0.016785884575823973,0.01894243925169236,-2.375,0.024118815470915593,0.0255546050988399,76,0.005086584798125703,0.02592272830005491,oracle_continuous,nan,-2.2935737110107044
lambda_noise,B,0.01,6,R,residual,1.2,completed,False,,,0.023707375188905828,0.022513692456200312,0.023707375188905828,nan,0.024118815470915593,0.0255546050988399,73,0.011438552558754051,0.028942578266630957,morozov,0.02894257856509871,-1.9416289279483288
lambda_noise,B,0.01,6,R,residual,1.0,completed,True,,,990.3335492706161,5.089461640351791,990.3335492706161,nan,0.024118815470915593,0.0255546050988399,66,1e-12,0.024810632623626153,endpoint,0.024118815470915593,-12.0
lambda_noise,B,0.01,6,P,oracle_continuous,none,completed,False,,,0.0197743482810473,0.018358641422610254,0.0197743482810473,-2.203125,0.024120174696769234,0.022580105664153027,75,0.005340546250320013,0.02266066462190688,oracle_continuous,nan,-2.2724143194945228
lambda_noise,B,0.01,6,P,residual,1.2,completed,False,,,0.028905631898641378,0.02843703011857906,0.028905631898641378,nan,0.024120174696769234,0.022580105664153027,73,0.015393585241803471,0.02894420959843503,morozov,0.02894420963612308,-1.8126602190642285
lambda_noise,B,0.01,6,P,residual,1.0,completed,False,,,0.021278799270992334,0.02069944998870144,0.021278799270992334,nan,0.024120174696769234,0.022580105664153027,73,0.008442030844986901,0.024120174640750763,morozov,0.024120174696769234,-2.0735530653795338
lambda_noise,B,0.01,7,R,oracle_continuous,none,completed,False,,,0.020496811537720958,0.018358634221455925,0.020496811537720958,-2.203125,0.024119111746957512,0.023835853990109256,76,0.006920018393887858,0.02496309087802819,oracle_continuous,nan,-2.1598927511569155
lambda_noise,B,0.01,7,R,residual,1.2,completed,False,,,0.02570603677449626,0.024383652825678167,0.02570603677449626,nan,0.024119111746957512,0.023835853990109256,72,0.013595864138538562,0.028942934157892706,morozov,0.028942934096349012,-1.8665931839078815
lambda_noise,B,0.01,7,R,residual,1.0,completed,False,,,0.021816261855478785,0.01830253306069962,0.021816261855478785,nan,0.024119111746957512,0.023835853990109256,73,0.004746214186780886,0.024119111710413716,morozov,0.024119111746957512,-2.3236526668691853
lambda_noise,B,0.01,7,P,oracle_continuous,none,completed,False,,,0.01898763313028561,0.018241958822722518,0.01898763313028561,-2.203125,0.024120615192457374,0.020452549196967595,76,0.005861378738290529,0.02084683012557635,oracle_continuous,nan,-2.2320002153808094
lambda_noise,B,0.01,7,P,residual,1.2,completed,False,,,0.030236528529208745,0.029786907373916476,0.030236528529208745,nan,0.024120615192457374,0.020452549196967595,73,0.01717653329174641,0.0289447381113192,morozov,0.028944738230948848,-1.7650644845203836
lambda_noise,B,0.01,7,P,residual,1.0,completed,False,,,0.022935910990357782,0.02280166747673448,0.022935910990357782,nan,0.024120615192457374,0.020452549196967595,73,0.011290749126604958,0.024120614992768585,morozov,0.024120615192457374,-1.9472772422417686
lambda_noise,B,0.01,8,R,oracle_continuous,none,completed,False,,,0.01883877167198713,0.01848885306314661,0.01883877167198713,-2.03125,0.024077694781808746,0.023929707664192952,76,0.00902782297437345,0.026161654777675708,oracle_continuous,nan,-2.0444169655453766
lambda_noise,B,0.01,8,R,residual,1.2,completed,False,,,0.021122860744094807,0.020531981042814507,0.021122860744094807,nan,0.024077694781808746,0.023929707664192952,72,0.013295625454820563,0.028893235278166497,morozov,0.028893233738170494,-1.8762912277052548
lambda_noise,B,0.01,8,R,residual,1.0,completed,False,,,0.025239188694204426,0.023097220046972098,0.025239188694204426,nan,0.024077694781808746,0.023929707664192952,72,0.004241000860168077,0.02407769477481619,morozov,0.024077694781808746,-2.3725316394558265
lambda_noise,B,0.01,8,P,oracle_continuous,none,completed,False,,,0.019707126907422913,0.0196386005942882,0.019707126907422913,-2.03125,0.02407866384734937,0.021919442487324622,76,0.008897345168536628,0.02360441101877507,oracle_continuous,nan,-2.0507395608442334
lambda_noise,B,0.01,8,P,residual,1.2,completed,False,,,0.02466787690289571,0.02451046065196559,0.02466787690289571,nan,0.02407866384734937,0.021919442487324622,73,0.01602436867844495,0.02889439653287279,morozov,0.028894396616819244,-1.7952190716293384
lambda_noise,B,0.01,8,P,residual,1.0,completed,False,,,0.01979489278472524,0.019806429969455617,0.01979489278472524,nan,0.02407866384734937,0.021919442487324622,72,0.009658282940329114,0.024078665349346613,morozov,0.02407866384734937,-2.0151000760506297
lambda_noise,B,0.01,9,R,oracle_continuous,none,completed,False,,,0.015710394040575358,0.01494979549022708,0.015710394040575358,-2.203125,0.02410790856160665,0.02390816981984623,76,0.006006766345026463,0.024674536490712936,oracle_continuous,nan,-2.22135926118387
lambda_noise,B,0.01,9,R,residual,1.2,completed,False,,,0.02150299095069034,0.020108280513495266,0.02150299095069034,nan,0.02410790856160665,0.02390816981984623,72,0.013437450947912813,0.028929490762003233,morozov,0.02892949027392798,-1.8716831080865277
lambda_noise,B,0.01,9,R,residual,1.0,completed,False,,,0.01638000880578626,0.015387715573427592,0.01638000880578626,nan,0.02410790856160665,0.02390816981984623,73,0.004378812324822472,0.02410790856128455,morozov,0.02410790856160665,-2.3586436681992056
lambda_noise,B,0.01,9,P,oracle_continuous,none,completed,False,,,0.015866027394261715,0.015777124888429882,0.015866027394261715,-2.203125,0.02410907230884876,0.021439844584993758,76,0.0057873347531041544,0.021628189079337425,oracle_continuous,nan,-2.2375213962918443
lambda_noise,B,0.01,9,P,residual,1.2,completed,False,,,0.025383170892252272,0.024629524799903015,0.025383170892252272,nan,0.02410907230884876,0.021439844584993758,73,0.016422708997913083,0.028930886655257122,morozov,0.028930886770618513,-1.7845552025268612
lambda_noise,B,0.01,9,P,residual,1.0,completed,False,,,0.018379532834845464,0.018201949075500136,0.018379532834845464,nan,0.02410907230884876,0.021439844584993758,73,0.010224597635626496,0.0241090722783131,morozov,0.02410907230884876,-1.9903537735959662
lambda_noise,B,0.01,10,R,oracle_continuous,none,completed,False,,,0.01702473397635479,0.016784720760850157,0.01702473397635479,-2.203125,0.024062305228061586,0.023614596454862306,76,0.006002455783784718,0.024397987669560403,oracle_continuous,nan,-2.2216710304261262
lambda_noise,B,0.01,10,R,residual,1.2,completed,False,,,0.02315630659580864,0.02291376790133819,0.02315630659580864,nan,0.024062305228061586,0.023614596454862306,72,0.013721003208883868,0.02887476627638858,morozov,0.028874766273673903,-1.86261413409906
lambda_noise,B,0.01,10,R,residual,1.0,completed,False,,,0.017207482727530716,0.01672033814863935,0.017207482727530716,nan,0.024062305228061586,0.023614596454862306,73,0.005097592991441918,0.024062305073391816,morozov,0.024062305228061586,-2.292634842979597
